dataset_accession,matrix_label,matrix_file,platform,gsm_sample_id,patient_id,matrix_sample_id,match_status
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030283,Br Ca Pt sample #L0506126-1,GSM1030283,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030284,Br Ca Pt sample #L0661244-4,GSM1030284,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030285,Br Ca Pt sample #A6779099-4,GSM1030285,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030286,Br Ca Pt sample #S1141081-1,GSM1030286,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030287,Br Ca Pt sample #E4690597-1,GSM1030287,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030288,Br Ca Pt sample #E4682893-1,GSM1030288,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030289,Br Ca Pt sample #E4669578-1,GSM1030289,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030290,Br Ca Pt sample #E4830786-1,GSM1030290,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030291,Br Ca Pt sample #E4669582-1,GSM1030291,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030292,Br Ca Pt sample #E3385594-1,GSM1030292,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030293,Br Ca Pt sample #E3730745-1,GSM1030293,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030294,Br Ca Pt sample #S0898797-1,GSM1030294,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030295,Br Ca Pt sample #S0898016-1,GSM1030295,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030296,Br Ca Pt sample #E3569371-1,GSM1030296,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030297,Br Ca Pt sample #S0900086-1,GSM1030297,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030298,Br Ca Pt sample #E3569369-1,GSM1030298,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030299,Br Ca Pt sample #S0895758-1,GSM1030299,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030300,Br Ca Pt sample #E3569364-1,GSM1030300,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030301,Br Ca Pt sample #S0960943-1,GSM1030301,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030302,Br Ca Pt sample #A6263046-1,GSM1030302,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030303,Br Ca Pt sample #S0922647-1,GSM1030303,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030304,Br Ca Pt sample #S0900095-1,GSM1030304,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030305,Br Ca Pt sample #S0922641-1,GSM1030305,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030306,Br Ca Pt sample #S0952246-1,GSM1030306,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030307,Br Ca Pt sample #A6432766-3,GSM1030307,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030308,Br Ca Pt sample #A6432766-2,GSM1030308,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030309,Br Ca Pt sample #A6432766-4,GSM1030309,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030310,Br Ca Pt sample #E3665687-1,GSM1030310,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030311,Br Ca Pt sample #A6719817-1,GSM1030311,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030312,Br Ca Pt sample #E3665683-2,GSM1030312,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030313,Br Ca Pt sample #E3800107-1,GSM1030313,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030314,Br Ca Pt sample #A6926678-1,GSM1030314,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030315,Br Ca Pt sample #S1123417-1,GSM1030315,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030316,Br Ca Pt sample #S1089748-1,GSM1030316,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030317,Br Ca Pt sample #A6719813-1,GSM1030317,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030318,Br Ca Pt sample #S1121955-1,GSM1030318,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030319,Br Ca Pt sample #E3916682-1,GSM1030319,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030320,Br Ca Pt sample #A6718367-1,GSM1030320,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030321,Br Ca Pt sample #E4376535-1,GSM1030321,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030322,Br Ca Pt sample #A7013452-1,GSM1030322,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030323,Br Ca Pt sample #S1087426-1,GSM1030323,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030324,Br Ca Pt sample #A7014562-1,GSM1030324,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030325,Br Ca Pt sample #A6779101-1,GSM1030325,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030326,Br Ca Pt sample #S1083021-1,GSM1030326,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030327,Br Ca Pt sample #A6914218-1,GSM1030327,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030328,Br Ca Pt sample #E4332198-1,GSM1030328,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030329,Br Ca Pt sample #A7181967-1,GSM1030329,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030330,Br Ca Pt sample #E3837738-1,GSM1030330,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030331,Br Ca Pt sample #A6765383-1,GSM1030331,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030332,Br Ca Pt sample #S1134710-1,GSM1030332,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030333,Br Ca Pt sample #E3800093-1,GSM1030333,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030334,Br Ca Pt sample #A7241234-1,GSM1030334,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030335,Br Ca Pt sample #E4340698-1,GSM1030335,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030336,Br Ca Pt sample #S1172335-1,GSM1030336,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030337,Br Ca Pt sample #A6999201-1,GSM1030337,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030338,Br Ca Pt sample #E3800095-1,GSM1030338,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030339,Br Ca Pt sample #E3837748-1,GSM1030339,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030340,Br Ca Pt sample #S1148759-1,GSM1030340,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030341,Br Ca Pt sample #A7274132-1,GSM1030341,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030342,Br Ca Pt sample #A7341588-1,GSM1030342,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030343,Br Ca Pt sample #E3800097-1,GSM1030343,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030344,Br Ca Pt sample #E4534827-1,GSM1030344,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030345,Br Ca Pt sample #E4785455-1,GSM1030345,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030346,Br Ca Pt sample #A6999299-1,GSM1030346,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030347,Br Ca Pt sample #A7241232-1,GSM1030347,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030348,Br Ca Pt sample #S1121937-4,GSM1030348,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030349,Br Ca Pt sample #E4376533-1,GSM1030349,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030350,Br Ca Pt sample #S1172323-1,GSM1030350,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030351,Br Ca Pt sample #E4534878-1,GSM1030351,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030352,Br Ca Pt sample #S0869902-1,GSM1030352,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030353,Br Ca Pt sample #S1005947-1,GSM1030353,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030354,Br Ca Pt sample #E3416698-4,GSM1030354,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030355,Br Ca Pt sample #S1172329-1,GSM1030355,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030356,Br Ca Pt sample #S1172337-1,GSM1030356,matched
GSE41998,GSE41998_GPL571,GSE41998_series_matrix.txt.gz,GPL571,GSM1030357,Br Ca Pt sample #A7585244-1,GSM1030357,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232992,BreastCancer_S002,GSM1232992,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232993,BreastCancer_S003,GSM1232993,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232994,BreastCancer_S004,GSM1232994,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232995,BreastCancer_S005,GSM1232995,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232996,BreastCancer_S006,GSM1232996,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232997,BreastCancer_S007,GSM1232997,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232998,BreastCancer_S008,GSM1232998,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1232999,BreastCancer_S009,GSM1232999,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233000,BreastCancer_S010,GSM1233000,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233001,BreastCancer_S011,GSM1233001,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233002,BreastCancer_S012,GSM1233002,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233003,BreastCancer_S013,GSM1233003,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233004,BreastCancer_S014,GSM1233004,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233005,BreastCancer_S015,GSM1233005,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233006,BreastCancer_S016,GSM1233006,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233007,BreastCancer_S017,GSM1233007,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233008,BreastCancer_S018,GSM1233008,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233009,BreastCancer_S019,GSM1233009,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233010,BreastCancer_S020,GSM1233010,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233011,BreastCancer_S021,GSM1233011,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233012,BreastCancer_S022,GSM1233012,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233013,BreastCancer_S023,GSM1233013,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233014,BreastCancer_S024,GSM1233014,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233015,BreastCancer_S025,GSM1233015,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233016,BreastCancer_S026,GSM1233016,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233017,BreastCancer_S027,GSM1233017,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233018,BreastCancer_S030,GSM1233018,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233019,BreastCancer_S031,GSM1233019,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233020,BreastCancer_S032,GSM1233020,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233021,BreastCancer_S033,GSM1233021,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233022,BreastCancer_S035,GSM1233022,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233023,BreastCancer_S036,GSM1233023,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233024,BreastCancer_S037,GSM1233024,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233025,BreastCancer_S038,GSM1233025,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233026,BreastCancer_S039,GSM1233026,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233027,BreastCancer_S040,GSM1233027,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233028,BreastCancer_S042,GSM1233028,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233029,BreastCancer_S043,GSM1233029,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233030,BreastCancer_S045,GSM1233030,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233031,BreastCancer_S046,GSM1233031,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233032,BreastCancer_S047,GSM1233032,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233033,BreastCancer_S048,GSM1233033,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233034,BreastCancer_S049,GSM1233034,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233035,BreastCancer_S050,GSM1233035,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233036,BreastCancer_S053,GSM1233036,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233037,BreastCancer_S054,GSM1233037,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233038,BreastCancer_S055,GSM1233038,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233039,BreastCancer_S057,GSM1233039,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233040,BreastCancer_S058,GSM1233040,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233041,BreastCancer_S060,GSM1233041,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233042,BreastCancer_S062,GSM1233042,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233043,BreastCancer_S063,GSM1233043,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233044,BreastCancer_S066,GSM1233044,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233045,BreastCancer_S067,GSM1233045,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233046,BreastCancer_S069,GSM1233046,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233047,BreastCancer_S070,GSM1233047,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233048,BreastCancer_S075,GSM1233048,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233049,BreastCancer_S076,GSM1233049,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233050,BreastCancer_S078,GSM1233050,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233051,BreastCancer_S080,GSM1233051,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233052,BreastCancer_S082,GSM1233052,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233053,BreastCancer_S086,GSM1233053,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233054,BreastCancer_S087,GSM1233054,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233055,BreastCancer_S088,GSM1233055,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233056,BreastCancer_S090,GSM1233056,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233057,BreastCancer_S094,GSM1233057,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233058,BreastCancer_S095,GSM1233058,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233059,BreastCancer_S097,GSM1233059,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233060,BreastCancer_S099,GSM1233060,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233061,BreastCancer_S101,GSM1233061,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233062,BreastCancer_S106,GSM1233062,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233063,BreastCancer_S107,GSM1233063,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233064,BreastCancer_S108,GSM1233064,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233065,BreastCancer_S109,GSM1233065,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233066,BreastCancer_S112,GSM1233066,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233067,BreastCancer_S113,GSM1233067,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233068,BreastCancer_S114,GSM1233068,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233069,BreastCancer_S115,GSM1233069,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233070,BreastCancer_S116,GSM1233070,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233071,BreastCancer_S117,GSM1233071,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233072,BreastCancer_S118,GSM1233072,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233073,BreastCancer_S120,GSM1233073,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233074,BreastCancer_S121,GSM1233074,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233075,BreastCancer_S126,GSM1233075,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233076,BreastCancer_S127,GSM1233076,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233077,BreastCancer_S129,GSM1233077,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233078,BreastCancer_S130,GSM1233078,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233079,BreastCancer_S133,GSM1233079,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233080,BreastCancer_S135,GSM1233080,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233081,BreastCancer_S138,GSM1233081,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233082,BreastCancer_S139,GSM1233082,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233083,BreastCancer_S146,GSM1233083,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233084,BreastCancer_S149,GSM1233084,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233085,BreastCancer_S151,GSM1233085,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233086,BreastCancer_S152,GSM1233086,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233087,BreastCancer_S153,GSM1233087,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233088,BreastCancer_S156,GSM1233088,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233089,BreastCancer_S161,GSM1233089,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233090,BreastCancer_S166,GSM1233090,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233091,BreastCancer_S167,GSM1233091,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233092,BreastCancer_S170,GSM1233092,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233093,BreastCancer_S173,GSM1233093,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233094,BreastCancer_S174,GSM1233094,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233095,BreastCancer_S175,GSM1233095,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233096,BreastCancer_S178,GSM1233096,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233097,BreastCancer_S179,GSM1233097,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233098,BreastCancer_S180,GSM1233098,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233099,BreastCancer_S182,GSM1233099,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233100,BreastCancer_S183,GSM1233100,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233101,BreastCancer_S184,GSM1233101,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233102,BreastCancer_S185,GSM1233102,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233103,BreastCancer_S192,GSM1233103,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233104,BreastCancer_S193,GSM1233104,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233105,BreastCancer_S203,GSM1233105,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233106,BreastCancer_S205,GSM1233106,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233107,BreastCancer_S207,GSM1233107,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233108,BreastCancer_S208,GSM1233108,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233109,BreastCancer_S210,GSM1233109,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233110,BreastCancer_S211,GSM1233110,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233111,BreastCancer_S212,GSM1233111,matched
GSE50948,GSE50948_GPL570,GSE50948_series_matrix.txt.gz,GPL570,GSM1233112,BreastCancer_S215,GSM1233112,matched
